Date,Serveur,Traceroute,Values
2021-11-29 23:45:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.251.209', '108.170.251.209'), ('*', '*'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.417', '-1', '-1'), ('0.923', '-1', '-1'), ('52.007', '42.744', '61.727'), ('61.172', '61.394', '-1'), ('61.006', '61.223', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('166.594', '-1', '-1')]"
2021-11-29 23:45:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('209.85.172.113', '209.85.172.113'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.1.118', 'be3187.ccr42.fra03.atlas.cogentco.com'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('0.438', '0.316', '-1'), ('0.957', '0.882', '-1'), ('61.363', '51.219', '60.916'), ('60.396', '-1', '-1'), ('61.091', '-1', '-1'), ('59.862', '59.155', '58.816'), ('58.740', '-1', '-1'), ('63.697', '-1', '-1'), ('64.962', '-1', '-1'), ('74.208', '73.976', '-1'), ('73.680', '-1', '-1'), ('53.947', '73.048', '63.544'), ('73.533', '72.987', '73.168'), ('73.616', '-1', '-1'), ('72.368', '62.618', '71.721')]"
2021-11-29 23:45:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('64.125.13.101', 'ae14.mpr1.fra4.de.zip.zayo.com'), ('64.125.26.172', 'ae12.cs1.fra6.de.eth.zayo.com'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.99', '79.141.46.99.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.408', '-1', '-1'), ('0.915', '-1', '-1'), ('42.606', '61.613', '42.686'), ('51.667', '-1', '-1'), ('60.795', '-1', '-1'), ('61.157', '-1', '-1'), ('-1', '74.424', '73.438'), ('73.382', '-1', '-1'), ('-1', '-1', '-1'), ('74.767', '74.690', '71.296'), ('70.997', '-1', '-1'), ('66.774', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-30 00:00:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('184.104.195.14', 've950.core2.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('91.206.52.170', '10gigabitethernet1-4.core1.zrh1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.104.193.125', '100ge16-2.core1.mrs1.he.net'), ('184.105.65.13', '100ge14-2.core1.sin1.he.net'), ('182.253.255.189', '182.253.255.189'), ('74.82.50.70', 'biznet-networks-singapore-pte.e0-11.switch1.sin1.he.net'), ('182.253.100.193', '182.253.100.193'), ('117.102.109.186', '117.102.109.186')]","[('0.597', '0.370', '0.441'), ('1.099', '0.975', '0.861'), ('45.230', '45.336', '44.982'), ('44.867', '-1', '-1'), ('52.261', '-1', '-1'), ('52.041', '-1', '-1'), ('55.537', '-1', '-1'), ('55.059', '-1', '-1'), ('52.266', '-1', '-1'), ('-1', '59.834', '100ge0-35.core2.gva1.he.net'), ('-1', '-1', '57.730'), ('273.408', '273.532', '-1'), ('289.311', '-1', '-1'), ('-1', '264.987', '182.253.100.193'), ('-1', '295.623', '182.253.187.21'), ('287.512', '-1', '-1')]"
2021-11-30 00:00:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('195.2.9.42', 'ae37-xcr1.ltw.cw.net'), ('80.231.154.30', 'if-ae-55-2.tcore1.pye-paris.as6453.net'), ('195.2.2.153', 'ae5-xcr2.lax.cw.net'), ('195.2.2.150', 'ae13-xcr1.pal.cw.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('66.198.111.59', 'if-ae-34-15.tcore3.nto-newyork.as6453.net'), ('216.6.33.114', '216.6.33.114'), ('45.33.39.39', '45.33.39.39')]","[('0.406', '0.334', '0.275'), ('0.952', '0.897', '1.124'), ('45.543', '53.209', '45.206'), ('45.369', '53.037', '45.038'), ('45.391', '68.819', '-1'), ('196.891', '-1', '-1'), ('211.849', '-1', '-1'), ('194.890', '-1', '-1'), ('191.160', '190.953', '-1'), ('199.822', '199.975', '-1'), ('189.661', '190.761', '-1'), ('190.577', '-1', '-1'), ('199.781', '205.727', '191.217'), ('190.884', '-1', '-1')]"
2021-11-30 00:00:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.251.208', '108.170.251.208'), ('*', '*'), ('*', '*'), ('209.85.251.72', '209.85.251.72'), ('62.115.124.118', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.114.182', 'win-bb4-link.ip.twelve99.net'), ('62.115.138.22', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('83.97.88.54', 'eenet-ias-eenet-gw.mx1.tal.ee.geant.net')]","[('0.510', '-1', '-1'), ('0.912', '-1', '-1'), ('44.552', '44.028', '44.082'), ('43.799', '-1', '-1'), ('51.690', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '47.663', '47.342'), ('79.143', '-1', '-1'), ('85.179', '-1', '-1'), ('86.670', '-1', '-1'), ('-1', '78.338', '*'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('69.653', '-1', '-1')]"
2021-11-30 00:00:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.82', '108.170.252.82'), ('142.250.234.77', '142.250.234.77'), ('*', '*'), ('209.85.240.165', '209.85.240.165'), ('195.158.0.242', '195.158.0.242')]","[('0.432', '0.313', '0.383'), ('0.949', '0.873', '0.876'), ('41.264', '49.022', '58.963'), ('41.005', '48.770', '-1'), ('65.450', '-1', '-1'), ('58.263', '-1', '-1'), ('-1', '-1', '-1'), ('60.927', '46.512', '46.562'), ('47.655', '-1', '-1')]"
2021-11-30 00:00:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('195.2.27.229', 'ae4-pcr1.fis.cw.net'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.234', 'be2799.ccr41.par01.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('*', '*'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('*', '*'), ('89.84.1.234', '89.84.1.234')]","[('0.427', '0.330', '0.268'), ('1.081', '1.370', '0.956'), ('46.215', '54.657', '45.861'), ('46.027', '45.736', '-1'), ('54.091', '53.607', '53.541'), ('61.480', '-1', '-1'), ('-1', '58.790', 'be3187.ccr42.fra03.atlas.cogentco.com'), ('66.469', '-1', '-1'), ('54.545', '-1', '-1'), ('55.997', '-1', '-1'), ('63.586', '-1', '-1'), ('-1', '-1', '-1'), ('55.890', '55.814', '55.716'), ('-1', '-1', '-1'), ('55.606', '55.183', '55.437')]"
2021-11-30 00:00:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('81.95.2.74', 'ae2-2073.ams10.core-backbone.com'), ('5.56.20.171', 'core-backbone.serverius.nl'), ('*', '*'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.101', '79.141.46.101.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.496', '-1', '-1'), ('0.967', '-1', '-1'), ('48.293', '47.727', '47.677'), ('47.365', '55.185', '-1'), ('54.914', '-1', '-1'), ('62.420', '-1', '-1'), ('67.036', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '56.249'), ('-1', '-1', '45.311'), ('53.293', '-1', '-1'), ('54.993', '54.729', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-30 00:15:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.193.134', '100ge0-35.core2.gva1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('74.82.50.70', 'biznet-networks-singapore-pte.e0-11.switch1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('0.503', '0.347', '0.402'), ('1.002', '1.037', '0.915'), ('44.333', '44.478', '43.862'), ('51.324', '-1', '-1'), ('43.402', '-1', '-1'), ('42.833', '-1', '-1'), ('47.958', '48.014', '-1'), ('63.635', '-1', '-1'), ('71.285', '71.411', '71.636'), ('78.815', '-1', '-1'), ('77.779', '-1', '-1'), ('-1', '-1', '56.913'), ('272.817', '-1', '-1'), ('297.120', '-1', '-1')]"
2021-11-30 00:15:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('80.231.245.6', 'if-ae-55-2.tcore2.pvu-paris.as6453.net'), ('195.2.9.42', 'ae37-xcr1.ltw.cw.net'), ('80.231.153.50', 'if-ae-11-2.tcore1.pye-paris.as6453.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('80.231.130.106', 'if-ae-66-2.tcore3.nto-newyork.as6453.net'), ('195.2.14.206', 'linode-gw-xcr1.sje.cw.net'), ('173.230.159.87', 'if-2-4.csw6-fnc1.linode.com'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('45.33.39.39', '45.33.39.39')]","[('0.479', '0.409', '0.401'), ('1.136', '1.106', '0.946'), ('46.053', '46.336', '45.939'), ('45.601', '-1', '-1'), ('45.650', '52.774', '52.858'), ('196.524', '-1', '-1'), ('201.926', '209.970', '209.579'), ('201.262', '-1', '-1'), ('188.362', '-1', '-1'), ('187.593', '-1', '-1'), ('183.467', '-1', '-1'), ('183.288', '191.176', '-1'), ('188.561', '-1', '-1'), ('183.386', '-1', '-1')]"
2021-11-30 00:15:01,iperf.eenet.ee (193.40.55.7),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.251.209', '108.170.251.209'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('62.115.151.26', 'ffm-b11-link.ip.twelve99.net'), ('62.115.151.22', 'win-b2-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('62.40.98.59', 'ae5.rt2.tal.ee.geant.net'), ('62.115.151.17', 'teliacarrier.gw.eenet.ee')]","[('0.489', '-1', '-1'), ('1.046', '-1', '-1'), ('43.826', '43.938', '51.459'), ('43.488', '-1', '-1'), ('59.713', '-1', '-1'), ('-1', '57.477', '*'), ('-1', '-1', '-1'), ('53.362', '-1', '-1'), ('62.534', '-1', '-1'), ('72.017', '71.637', '63.733'), ('95.522', '-1', '-1'), ('66.451', '-1', '-1')]"
2021-11-30 00:15:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.18', '108.170.252.18'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('209.85.240.165', '209.85.240.165'), ('195.158.0.242', '195.158.0.242')]","[('0.493', '-1', '-1'), ('1.143', '-1', '-1'), ('40.681', '40.133', '40.249'), ('39.914', '47.926', '48.028'), ('47.487', '-1', '-1'), ('-1', '45.642', '*'), ('-1', '-1', '-1'), ('56.733', '45.474', '45.176'), ('45.246', '-1', '-1')]"
2021-11-30 00:15:01,lille.testdebit.info (89.84.1.234),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('130.117.15.85', 'be3051.agr41.fra03.atlas.cogentco.com'), ('130.117.0.1', 'be3186.ccr41.fra03.atlas.cogentco.com'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('130.117.1.46', 'be3626.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('42.453', '42.565', '50.707'), ('42.272', '42.392', '-1'), ('50.224', '42.432', '49.894'), ('50.048', '39.673', '-1'), ('39.505', '-1', '-1'), ('47.769', '-1', '-1'), ('55.344', '-1', '-1'), ('55.923', '55.463', '48.005'), ('55.622', '55.686', '-1'), ('55.610', '-1', '-1'), ('55.646', '55.644', '55.680'), ('-1', '55.630', '*'), ('47.717', '55.455', '55.597')]"
2021-11-30 00:15:01,speedtest.serverius.net (178.21.16.76),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('64.125.13.101', 'ae14.mpr1.fra4.de.zip.zayo.com'), ('64.125.26.172', 'ae12.cs1.fra6.de.eth.zayo.com'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('79.141.46.99', '79.141.46.99.available.above.net'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('0.460', '-1', '-1'), ('0.932', '-1', '-1'), ('40.902', '41.359', '41.040'), ('48.539', '-1', '-1'), ('40.334', '-1', '-1'), ('48.951', '47.591', '-1'), ('59.144', '58.850', '-1'), ('58.414', '47.616', '54.598'), ('-1', '62.422', '*'), ('54.304', '-1', '-1'), ('-1', '58.927', '*'), ('55.703', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-30 00:30:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.25', '100ge6-1.core1.fra1.he.net'), ('184.104.195.13', '100ge4-2.core1.fra1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.193.134', '100ge0-35.core2.gva1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('74.82.50.70', 'biznet-networks-singapore-pte.e0-11.switch1.sin1.he.net'), ('117.102.109.186', '117.102.109.186')]","[('0.581', '0.350', '0.441'), ('1.108', '0.982', '1.309'), ('42.544', '43.057', '42.506'), ('50.154', '-1', '-1'), ('58.268', '-1', '-1'), ('57.497', '-1', '-1'), ('53.851', '46.139', '45.812'), ('77.590', '-1', '-1'), ('-1', '53.454', '61.584'), ('-1', '54.533', '78.338'), ('70.371', '-1', '-1'), ('74.762', '-1', '-1'), ('283.289', '-1', '-1'), ('290.557', '-1', '-1')]"
2021-11-30 00:30:01,iperf.scottlinux.com (45.33.39.39),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('209.85.172.113', '209.85.172.113'), ('195.2.30.33', 'ae13-xcr1.dus.cw.net'), ('195.2.9.42', 'ae37-xcr1.ltw.cw.net'), ('80.231.153.169', 'if-ae-55-4.tcore1.pye-paris.as6453.net'), ('80.231.154.143', 'if-ae-3-2.tcore1.l78-london.as6453.net'), ('195.2.2.150', 'ae13-xcr1.pal.cw.net'), ('63.243.128.17', 'if-ae-22-2.tcore1.nto-newyork.as6453.net'), ('173.230.159.71', 'if-2-6.csw5-fnc1.linode.com'), ('45.33.39.39', '45.33.39.39')]","[('0.456', '0.374', '0.319'), ('0.956', '0.901', '0.844'), ('43.571', '43.281', '43.705'), ('51.582', '-1', '-1'), ('50.965', '-1', '-1'), ('203.605', '-1', '-1'), ('201.950', '201.242', '-1'), ('200.645', '191.916', '-1'), ('198.747', '-1', '-1'), ('199.690', '-1', '-1'), ('189.782', '-1', '-1'), ('191.527', '-1', '-1'), ('207.271', '-1', '-1')]"
2021-11-30 00:30:01,iperf.eenet.ee (193.40.55.7),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('108.170.252.18', '108.170.252.18'), ('142.250.234.49', '142.250.234.49'), ('*', '*'), ('62.115.153.214', 'ffm-b5-link.ip.twelve99.net'), ('62.115.124.118', 'ffm-bb2-link.ip.twelve99.net'), ('*', '*'), ('62.115.138.22', 'ffm-bb2-link.ip.twelve99.net'), ('62.115.138.104', 's-bb2-link.ip.twelve99.net'), ('62.115.134.239', 'tln-b3-link.ip.twelve99.net'), ('83.97.88.54', 'eenet-ias-eenet-gw.mx1.tal.ee.geant.net')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('39.344', '39.710', '39.423'), ('47.206', '-1', '-1'), ('47.042', '-1', '-1'), ('54.779', '-1', '-1'), ('-1', '-1', '-1'), ('48.257', '-1', '-1'), ('79.901', '-1', '-1'), ('-1', '-1', '-1'), ('87.957', '-1', '-1'), ('-1', '-1', '79.687'), ('-1', '95.402', '87.158'), ('74.645', '-1', '-1')]"
2021-11-30 00:30:01,speedtest.uztelecom.uz (195.158.0.242),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('108.170.252.83', '108.170.252.83'), ('142.250.234.79', '142.250.234.79'), ('*', '*'), ('195.158.0.242', '195.158.0.242')]","[('0.456', '0.333', '-1'), ('1.065', '0.973', '-1'), ('32.858', '32.980', '33.138'), ('40.574', '-1', '-1'), ('40.835', '-1', '-1'), ('47.915', '-1', '-1'), ('-1', '-1', '-1'), ('154.353', '142.592', '142.512')]"
2021-11-30 00:30:01,lille.testdebit.info (89.84.1.234),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('142.250.160.202', '142.250.160.202'), ('195.89.98.65', 'ae46-0-xcr1.fix.cw.net'), ('130.117.15.85', 'be3051.agr41.fra03.atlas.cogentco.com'), ('130.117.14.73', 'be3001.agr41.fra03.atlas.cogentco.com'), ('154.54.58.238', 'be2800.ccr42.par01.atlas.cogentco.com'), ('130.117.0.166', 'be3625.rcr21.par05.atlas.cogentco.com'), ('149.14.121.234', 'bouyguestelecom.demarc.cogentco.com'), ('62.34.2.57', '62.34.2.57'), ('212.194.171.71', 'la28.bsr01-lil.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.89.100.97', 'la2.rpt02-th2.net.bbox.fr'), ('89.84.1.234', '89.84.1.234')]","[('0.442', '0.321', '-1'), ('0.929', '0.876', '-1'), ('38.212', '37.764', '45.962'), ('37.643', '-1', '-1'), ('53.496', '-1', '-1'), ('45.554', '44.603', '52.311'), ('51.923', '-1', '-1'), ('63.587', '55.926', '-1'), ('56.235', '54.875', '55.749'), ('55.866', '-1', '-1'), ('61.384', '52.689', '-1'), ('49.477', '49.181', '57.083'), ('57.265', '54.837', '54.405'), ('54.511', '-1', '-1'), ('52.187', '-1', '-1')]"
2021-11-30 00:30:01,speedtest.serverius.net (178.21.16.76),"[('*', '*'), ('*', '*'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.151', 'as33891.dusseldorf.megaport.com'), ('64.125.13.101', 'ae14.mpr1.fra4.de.zip.zayo.com'), ('64.125.26.172', 'ae12.cs1.fra6.de.eth.zayo.com'), ('185.8.179.33', '185.8.179.33'), ('64.125.29.79', 'ae1.mcs1.ams17.nl.eth.zayo.com'), ('64.125.29.68', 'ae0.mcs1.ams10.nl.eth.zayo.com'), ('*', '*'), ('185.8.179.33', '185.8.179.33'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*'), ('*', '*')]","[('-1', '-1', '-1'), ('-1', '-1', '-1'), ('35.215', '35.366', '34.816'), ('43.146', '43.297', '34.556'), ('42.447', '50.201', '-1'), ('42.404', '-1', '-1'), ('-1', '47.555', 'core-backbone.serverius.nl'), ('55.205', '-1', '-1'), ('46.836', '55.662', '47.816'), ('47.644', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '47.908', '47.568'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1'), ('-1', '-1', '-1')]"
2021-11-30 00:45:01,iperf.biznetnetworks.com (117.102.109.186),"[('192.168.42.1', '192.168.42.1'), ('192.168.1.1', '192.168.1.1'), ('136.22.97.33', '136.22.97.33'), ('136.22.254.44', '136.22.254.44'), ('194.146.118.80', 'as6939.dusseldorf.megaport.com'), ('184.104.195.14', 've950.core2.fra1.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.65.29', '100ge5-1.core1.zrh2.he.net'), ('184.105.80.133', '100ge15-2.core1.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('184.104.197.42', 'port-channel1.core2.mrs1.he.net'), ('182.253.255.181', '182.253.255.181'), ('182.253.100.193', '182.253.100.193'), ('202.169.59.182', '202.169.59.182'), ('117.102.109.186', '117.102.109.186')]","[('0.565', '0.396', '0.300'), ('1.042', '1.226', '0.845'), ('28.656', '28.354', '44.326'), ('36.195', '36.311', '-1'), ('-1', '51.820', '43.745'), ('51.773', '-1', '-1'), ('48.736', '-1', '-1'), ('48.250', '-1', '-1'), ('46.279', '-1', '-1'), ('47.607', '-1', '-1'), ('-1', '47.551', '*'), ('-1', '287.054', 'biznet-networks.gigabitethernet2-6.core1.sin1.he.net'), ('286.798', '-1', '-1'), ('278.765', '-1', '-1'), ('272.369', '-1', '-1')]"
