date,country,name,host,id,download,upload,ping,d
2021-11-20 13:40:02.084139,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,45726243.07754738,11135086.242996015,60.691,253.1703955514489
2021-11-20 13:50:01.555104,France,Émerainville,speedtest.oopaya.com:8080,38334,8893817.599807622,14611152.894003745,68.602,256.0393879365163
2021-11-20 14:00:02.297704,NaN
2021-11-20 14:10:01.552822,France,Croissy-Beaubourg,77.testdebit.info:8080,45202,24625281.276986808,15610094.707863225,66.544,253.1703955514489
2021-11-20 14:20:01.724039,Belgium,Brussels,speedtest.combell.com:8080,5151,9250094.230465336,15490734.027517557,78.355,2.516926572807612
2021-11-20 14:30:02.110309,NaN
2021-11-20 14:40:01.551531,Belgium,Brussels,speedtest101.proximus.be:8080,12627,11975604.823991066,5197309.694395295,48.09,2.516926572807612
2021-11-20 14:50:02.329009,France,Émerainville,speedtest.oopaya.com:8080,38334,9967106.70437687,24267078.510146793,45.483,256.0393879365163
2021-11-20 15:00:02.156471,NaN
2021-11-20 15:10:01.611255,France,Émerainville,speedtest.oopaya.com:8080,38334,10140123.582540866,10870193.183880508,50.279,256.0393879365163
2021-11-20 15:20:01.569006,Belgium,Brussels,speedtest.combell.com:8080,5151,12705813.532331213,20828232.212199323,69.967,2.516926572807612
2021-11-20 15:30:01.650883,NaN
2021-11-20 15:40:01.605841,Germany,Saarbrucken,speedtest.intersaar.de:8080,3692,10867316.692264454,14216037.354430927,44.092,256.3709716929311
2021-11-20 15:50:01.517496,Belgium,Brussels,speedtest101.proximus.be:8080,12627,9617148.472281948,12339359.139334256,69.124,2.516926572807612
2021-11-20 16:00:02.424341,NaN
2021-11-20 16:10:02.053175,Germany,Saarbrucken,speedtest.intersaar.de:8080,3692,7299267.894764145,27860398.90416621,58.121,256.3709716929311
2021-11-20 16:20:01.710689,Germany,Saarbrucken,speedtest.intersaar.de:8080,3692,13787385.4687646,26268928.015446417,46.801,256.3709716929311
2021-11-20 16:30:02.322094,NaN
2021-11-20 16:40:01.878117,Belgium,Brussels,speedtest.combell.com:8080,5151,14912737.943351982,11440600.811125094,62.43,2.516926572807612
2021-11-20 16:50:02.083285,Germany,Saarbrucken,speedtest.intersaar.de:8080,3692,17162163.42750708,11572522.19519362,48.499,256.3709716929311
2021-11-20 17:00:02.175129,NaN
2021-11-20 17:10:02.382793,Germany,Saarbrucken,speedtest.intersaar.de:8080,3692,11913250.634437436,20594232.77412842,51.878,256.3709716929311
2021-11-20 17:20:01.718855,Germany,Saarbrucken,speedtest.intersaar.de:8080,3692,11175799.275059562,19810636.403500054,39.903,256.3709716929311
2021-11-20 17:30:02.173829,NaN
2021-11-20 17:40:01.550732,France,Toulouse,speedtest.shpv.network:8080,38494,11264676.062778253,18797869.936365034,81.188,832.3588284516414
2021-11-20 17:50:01.574796,France,Toulouse,speedtest.shpv.network:8080,38494,12333674.957688622,17397692.738793682,61.082,832.3588284516414
2021-11-20 18:00:02.060032,NaN
2021-11-20 18:10:01.739661,France,Toulouse,speedtest.shpv.network:8080,38494,14089648.460394707,24700268.930334155,66.513,832.3588284516414
2021-11-20 18:20:02.247333,France,Toulouse,speedtest.shpv.network:8080,38494,11018175.912690496,16132133.074967882,86.416,832.3588284516414
2021-11-20 18:30:02.206646,NaN
2021-11-20 18:40:02.255936,Belgium,Brussels,speedtest101.proximus.be:8080,12627,14332529.681151727,14161167.56714706,65.235,2.516926572807612
2021-11-20 18:50:02.241403,Belgium,Brussels,speedtest101.proximus.be:8080,12627,13862821.48715913,5835876.2999558095,56.786,2.516926572807612
2021-11-20 19:00:02.427610,NaN
2021-11-20 19:10:01.999648,France,Toulouse,speedtest.shpv.network:8080,38494,12517550.29403617,15500977.756676227,78.205,832.3588284516414
2021-11-20 19:20:02.050546,France,Toulouse,speedtest.shpv.network:8080,38494,6966720.198459699,19158137.028872035,79.387,832.3588284516414
2021-11-20 19:30:02.408324,NaN
2021-11-20 19:40:01.644568,France,Toulouse,speedtest.shpv.network:8080,38494,10568710.610648481,13072746.993179465,57.213,832.3588284516414
2021-11-20 19:50:01.985868,Belgium,Brussels,speedtest101.proximus.be:8080,12627,12683438.650980953,13155554.787157247,63.795,2.516926572807612
2021-11-20 20:00:01.900085,NaN
2021-11-20 20:10:01.485609,France,Toulouse,speedtest.shpv.network:8080,38494,7966347.390139684,8011419.152317793,101.917,832.3588284516414
2021-11-20 20:20:01.890337,Belgium,Brussels,speedtest.combell.com:8080,5151,11391658.21460475,22436793.94644272,67.687,2.516926572807612
2021-11-20 20:30:01.798131,NaN
2021-11-20 20:40:02.368133,Belgium,Brussels,speedtest.combell.com:8080,5151,14708788.675298812,9094378.608942179,53.498,2.516926572807612
2021-11-20 20:50:01.661398,Belgium,Brussels,speedtest.combell.com:8080,5151,14630135.487233749,13232595.62659604,67.762,2.516926572807612
2021-11-20 21:00:02.318888,NaN
2021-11-20 21:10:02.256308,Belgium,Brussels,speedtest101.proximus.be:8080,12627,10198766.295411374,8081748.512951728,71.873,2.516926572807612
2021-11-20 21:20:02.362651,France,Douai,douai.lafibre.info:8080,4010,23868190.962503456,15406286.787102006,74.442,102.85878010584787
2021-11-20 21:30:01.986681,NaN
2021-11-20 21:40:02.006781,Belgium,Brussels,speedtest.combell.com:8080,5151,14426017.347713862,27478554.583858855,74.613,2.516926572807612
2021-11-20 21:50:02.111838,Belgium,Brussels,speedtest.combell.com:8080,5151,13706315.849005291,16777567.52436901,50.504,2.516926572807612
2021-11-20 22:00:02.388975,NaN
2021-11-20 22:10:02.192075,Belgium,Brussels,speedtest.combell.com:8080,5151,15412898.496455418,20470337.541521776,64.221,2.516926572807612
2021-11-20 22:20:01.653316,France,Douai,douai.lafibre.info:8080,4010,22746536.337700292,17183879.273365617,66.04,102.85878010584787
2021-11-20 22:30:01.570642,NaN
